0.0,0.7072211725541088
0.02,0.7129260535478772
0.04,0.7300406965291824
0.06,0.7590032037125163
0.08,0.8005140382088825
0.1,0.8555754755417179
0.12,0.9255202723376511
0.14,1.012047781765212
0.16,1.1172696873398689
0.18,1.2437668437974294
0.2,1.3946588778048952
0.22,1.573688527677607
0.24,1.7853231097268476
0.26,2.034875983369988
0.28,2.328651457213864
0.3,2.674117249172644
0.32,3.080109404405678
0.34,3.557075508453819
0.36,4.1173631366688745
0.38,4.775561787274993
0.4,5.548908092482794
0.42,6.4577659356998325
0.44,7.526195276819673
0.46,8.782626066235991
0.48,10.260656687627513
0.5,12.0
