0.0,-0.0
0.001,0.0
0.002,0.0
0.003,0.0
0.004,0.0
0.005,0.0
0.006,0.0
0.007,0.0
0.008,0.0
0.009000000000000001,0.0
0.01,0.0
0.011,0.0
0.012,0.0
0.013000000000000001,0.0
0.014,0.0
0.015,0.0
0.016,0.0
0.017,0.0
0.018000000000000002,0.0
0.019,0.0
0.02,0.0
0.021,0.0
0.022,0.0
0.023,0.0
0.024,0.0
0.025,0.0
0.026000000000000002,0.0
0.027,0.0
0.028,0.0
0.029,0.0
0.03,0.0
0.031,0.0
0.032,0.0
0.033,0.0
0.034,0.0
0.035,0.0
0.036000000000000004,1e-322
0.037,1.73e-321
0.038,1.8873e-320
0.039,2.0374e-319
0.04,2.183474e-318
0.041,2.3376173e-317
0.042,2.5009106e-316
0.043000000000000003,2.673647596e-315
0.044,2.8560394875e-314
0.045,3.04825533673e-313
0.046,3.25042474686e-312
0.047,3.4626337101336e-311
0.048,3.68491977939354e-310
0.049,3.917267256604743e-309
0.05,4.1596024566451777e-308
0.051000000000000004,4.411789115532692e-307
0.052000000000000005,4.673624010648889e-306
0.053,4.944832864408776e-305
0.054,5.2250666056748094e-304
0.055,5.513898065125213e-303
0.056,5.810819181594458e-302
0.057,6.115238796000935e-301
0.058,6.426481107756151e-300
0.059000000000000004,6.743784865428822e-299
0.06,7.066303358847808e-298
0.061,7.393105273733584e-297
0.062,7.723176462334396e-296
0.063,8.05542267442787e-295
0.064,8.388673282487983e-294
0.065,8.721686022889385e-293
0.066,9.053152761855856e-292
0.067,9.381706280606758e-291
0.068,9.705928059013793e-290
0.069,1.0024357021267014e-288
0.07,1.0335499190827173e-287
0.07100000000000001,1.063783818558466e-286
0.07200000000000001,1.0929846467959812e-285
0.073,1.1209997248985698e-284
0.074,1.1476776930534142e-283
0.075,1.172869795611655e-282
0.076,1.196431192843194e-281
0.077,1.2182222841360938e-280
0.078,1.2381100265705056e-279
0.079,1.2559692321908435e-278
0.08,1.2716838269492905e-277
0.081,1.2851480542174911e-276
0.082,1.2962676059737301e-275
0.083,1.3049606652773535e-274
0.084,1.311158844442545e-273
0.085,1.3148080044141446e-272
0.08600000000000001,1.3158689422180868e-271
0.08700000000000001,1.31431793499026e-270
0.088,1.3101471309563433e-269
0.089,1.3033647798114486e-268
0.09,1.2939952971974637e-267
0.091,1.2820791603580868e-266
0.092,1.2676726345231303e-265
0.093,1.2508473320888153e-264
0.094,1.2316896091712665e-263
0.095,1.210299806567858e-262
0.096,1.1867913445166886e-261
